,Product,Price,Original Price,Discount,Rating,Rating & reviews,Category,Sub category,brand
1228,The Honest Home Company Aluminium Foil Paper Roll 18 Me...,₹141,₹278,49% off,4.1,"(4,169)",Grocery and Essentials,Household Supplies,The
1229,Kelo Luggage Weight Scale- 50Kg Portable Hanging Luggag...,₹298,₹999,70% off,4.1,"(8,257)",Grocery and Essentials,Household Supplies,Kelo
1230,Home-Secure Bed Bug Killer Spray-Natural Bed Bug Repell...,₹221,₹399,44% off,3.6,(228),Grocery and Essentials,Household Supplies,Home-Secure
1231,KRESSA Jumbo Kitchen Tissue Paper Roll | Paper Towel 1 ...,₹279,₹399,30% off,4.3,(162),Grocery and Essentials,Household Supplies,KRESSA
1232,Comfort After Wash Lily Fresh Fabric Conditioner,₹235,,,4.4,"(8,454)",Grocery and Essentials,Household Supplies,Comfort
1233,"KARRON Butter Paper for Roti, Cake, Burger | Food Wrapp...",₹149,₹399,62% off,3.8,"(4,379)",Grocery and Essentials,Household Supplies,KARRON
1234,Kittos Kittos Tuna Jerky Strips Cat Meaty Treat - 35 gm...,₹125,,,,,Grocery and Essentials,Household Supplies,Kittos
1235,Harpic Power Plus_Disinfectant Original Liquid Toilet C...,₹499,₹675,26% off,4.4,"(8,392)",Grocery and Essentials,Household Supplies,Harpic
1236,QUICLEAN All New Kitchen Cleaner & Degreaser Spray 500 ...,₹224,₹999,77% off,4,(495),Grocery and Essentials,Household Supplies,QUICLEAN
1237,Scotch-Brite Bathroom Brush with abrasive scrubber for ...,₹249,₹250,,4.1,(791),Grocery and Essentials,Household Supplies,Scotch-Brite
1238,Wrapping Household wrap 500gram butter paper Parchment ...,₹129,₹499,74% off,4.1,"(2,664)",Grocery and Essentials,Household Supplies,Wrapping
1239,SURF Premium House hold Wet and Dry Glove Set,₹173,₹499,65% off,3.8,"(6,984)",Grocery and Essentials,Household Supplies,SURF
1240,Mr.Kool Chocolate Syrup Combo Offer : Buy Chocolate Syr...,₹476,₹670,28% off,4.1,(18),Grocery and Essentials,Dairy Products,Mr.Kool
1241,Dhampur Green Gur Masala Chai with Org Jaggery 250g & G...,₹359,₹399,10% off,,,Grocery and Essentials,Dairy Products,Dhampur
1242,Dhampur Green Cookies & Candy Gift Box Hamper Combo,₹376,₹498,24% off,,,Grocery and Essentials,Dairy Products,Dhampur
1243,Dhampur Green Sugar Essentials Variety Pack Combo,₹726,₹822,11% off,,,Grocery and Essentials,Dairy Products,Dhampur
1244,Indigifts Valentine Cushion with 1 Cadbury Dairy Milk S...,₹599,"₹1,299",53% off,,,Grocery and Essentials,Dairy Products,Indigifts
1245,Dhampur Green Special Baking Combo 3|Family Pack Combo,₹698,₹888,21% off,,,Grocery and Essentials,Dairy Products,Dhampur
1246,"Dhampur Green Festival Gifting Combo pack , Spiced Jagg...",₹713,"₹1,200",40% off,,,Grocery and Essentials,Dairy Products,Dhampur
1247,Dhampur Green Sugar Essentials Variety Pack |Baking Spe...,₹888,₹998,11% off,,,Grocery and Essentials,Dairy Products,Dhampur
1248,Uphar Creations Diwali Celebrations Gift Hamper With Di...,₹673,"₹1,299",48% off,,,Grocery and Essentials,Dairy Products,Uphar
1249,"LJLTraders Fresh Kerala Banana Chips (Upperi)- 300 g, P...",₹299,₹599,50% off,4.3,(12),Grocery and Essentials,Dairy Products,LJLTraders
1250,vijay dairy products Vijay Dairy Dryfruit Mix Sweets Va...,₹499,,,4.5,(15),Grocery and Essentials,Dairy Products,vijay
1251,Yuvraj Food Product patisa sweets soan papdi 200 gm box...,₹120,₹250,52% off,4,(181),Grocery and Essentials,Dairy Products,Yuvraj
1252,Yuvraj Food Product Orange Flavoured Soan papadi (patis...,₹125,₹250,50% off,4.2,(10),Grocery and Essentials,Dairy Products,Yuvraj
1253,Yuvraj Food Product Soan papadi patisa sweet of Festiva...,₹450,₹630,28% off,3.9,(164),Grocery and Essentials,Dairy Products,Yuvraj
1254,vijay dairy products Suttar feni (dudh phinni) Vacuum P...,₹319,,,4,(35),Grocery and Essentials,Dairy Products,vijay
1255,Yuvraj Food Product Angoori rasgulla sweets 1 kg Tin Ca...,₹325,₹340,4% off,5,(7),Grocery and Essentials,Dairy Products,Yuvraj
1256,Yuvraj Food Product Kesar Rasbhari sweets 1 kg tin Can,₹299,₹340,12% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1257,vijay dairy products ORANGE BARFI Vacuum Pack,₹339,,,4,(5),Grocery and Essentials,Dairy Products,vijay
1258,Yuvraj Food Product Kesar rasbari & Rasmalai sweets com...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1259,Yuvraj Food Product Rasogolla bikaneri sweets combo 500...,₹199,₹299,33% off,3.3,(4),Grocery and Essentials,Dairy Products,Yuvraj
1260,vijay dairy products Motichur Dryfruit Laddu Vacuum Pac...,₹289,,,4.6,(9),Grocery and Essentials,Dairy Products,vijay
1261,Yuvraj Food Product Sweets Gulab Jamun 500 gm Tin pack ...,₹199,₹220,9% off,3.7,(23),Grocery and Essentials,Dairy Products,Yuvraj
1262,Yuvraj Food Product Rasmalai & Mini Gulab Jamun sweets ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1263,vijay dairy products Kesar Badam Pista Ghari 200 gram V...,₹349,,,5,(4),Grocery and Essentials,Dairy Products,vijay
1264,vijay dairy products Pista Ghari Vacuum Pack,₹369,,,5,(9),Grocery and Essentials,Dairy Products,vijay
1265,Yuvraj Food Product Mini rasgulla & rasmalai sweets com...,₹499,₹680,26% off,4.2,(5),Grocery and Essentials,Dairy Products,Yuvraj
1266,Yuvraj Food Product Festive sweets combo Patisa box (20...,₹360,₹400,10% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1267,Yuvraj Food Product Orange flavour soan papdi ( 200 gm ...,₹249,₹435,42% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1268,Yuvraj Food Product Gulabjamun Indian desert sweets 1 k...,₹285,₹340,16% off,4,(11),Grocery and Essentials,Dairy Products,Yuvraj
1269,Yuvraj Food Product kesar Rajbhog sweet 1 kg tin Can,₹295,₹340,13% off,3.7,(14),Grocery and Essentials,Dairy Products,Yuvraj
1270,Yuvraj Food Product Chocolate Flavoured Soan papadi (pa...,₹139,₹250,44% off,3.4,(7),Grocery and Essentials,Dairy Products,Yuvraj
1271,vijay dairy products ROSE BARFI 250gm Vacuum Pack,₹339,,,5,(5),Grocery and Essentials,Dairy Products,vijay
1272,vijay dairy products Premium Mix Sweets Vacuum Pack,₹329,,,4.3,(7),Grocery and Essentials,Dairy Products,vijay
1273,Yuvraj Food Product Diwali Festive Sweet and Namkeen Co...,₹245,₹340,27% off,4,(3),Grocery and Essentials,Dairy Products,Yuvraj
1274,vijay dairy products Vijay Dairy ROSE BARFI Vacuum Pack,₹529,,,,,Grocery and Essentials,Dairy Products,vijay
1275,Yuvraj Food Product Rasgulla 500 gm Tin Combo pack 4 (5...,₹495,₹700,29% off,4.5,(4),Grocery and Essentials,Dairy Products,Yuvraj
1276,vijay dairy products ORANGE BARFI 500 GM Vacuum Pack,₹519,,,,,Grocery and Essentials,Dairy Products,vijay
1277,Yuvraj Food Product Coconut Flavoured Soan papadi (pati...,₹115,₹225,48% off,3.7,(9),Grocery and Essentials,Dairy Products,Yuvraj
1278,Yuvraj Food Product Rajbhog and Kesar Cham Cham sweets ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1279,vijay dairy products Deluxe Mix Sweets Vacuum Pack,₹319,,,5,(8),Grocery and Essentials,Dairy Products,vijay
1280,SO SWEET Stevia Combo 100 Tablet & 100 Gr Powder Keto F...,₹290,₹305,4% off,4.3,(4),Grocery and Essentials,Dairy Products,SO
1281,Adarsh Namkeen Khatta Meetha Mixture Namkeen Indian Sna...,₹150,₹599,74% off,4.4,(7),Grocery and Essentials,Dairy Products,Adarsh
1282,vijay dairy products kesar ghari 200 G and mohanthal 25...,₹509,,,,,Grocery and Essentials,Dairy Products,vijay
1283,Yuvraj Food Product Rasgulla famous bengali sweets 1 kg...,₹265,₹320,17% off,3,(5),Grocery and Essentials,Dairy Products,Yuvraj
1284,"Yuvraj Food Product patisa flavour combo orange, coconu...",₹325,₹580,43% off,3.8,(13),Grocery and Essentials,Dairy Products,Yuvraj
1285,vijay dairy products TIRANGA BARFI Vacuum Pack,₹349,,,,,Grocery and Essentials,Dairy Products,vijay
1286,SO SWEET Erythritol 200 Gram Powder Diabetic Friendly 1...,₹210,₹235,10% off,,,Grocery and Essentials,Dairy Products,SO
1287,Yuvraj Food Product Kesar Patty Rajasthani sweets 1 kg ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1288,vijay dairy products RAJWADI MILK CAKE 250 GM Vacuum Pa...,₹349,,,,,Grocery and Essentials,Dairy Products,vijay
1289,vijay dairy products kaju katali 200 G & akhrot plazza ...,₹569,,,,,Grocery and Essentials,Dairy Products,vijay
1290,Yuvraj Food Product Kesar Patty Rajasthani sweets 1 kg ...,₹299,₹340,12% off,3.5,(6),Grocery and Essentials,Dairy Products,Yuvraj
1291,Yuvraj Food Product Chocolate Flavoured Soan papadi (pa...,₹199,₹300,33% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1292,Yuvraj Food Product patisa sweets mithai combo pack ( 2...,₹325,₹580,43% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1293,Yuvraj Food Product Kesar cham cham Sweets 1 kg Can,₹285,₹340,16% off,4.1,(8),Grocery and Essentials,Dairy Products,Yuvraj
1294,vijay dairy products Pista Ghari 200 G & Mohan Thal 250...,₹499,,,,,Grocery and Essentials,Dairy Products,vijay
1295,vijay dairy products AKHROT plaza & PREMIUM mix sweets ...,₹529,,,,,Grocery and Essentials,Dairy Products,vijay
1296,Yuvraj Food Product Gulab Jamun Bikaneri Mithai combo 1...,₹460,₹600,23% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1297,LJLTraders Tapioca Dried (Unakka Kappa/Vaattu Kappa) Pr...,₹325,₹499,34% off,,,Grocery and Essentials,Dairy Products,LJLTraders
1298,Yuvraj Food Product Gulab Jamun 500 gm Tin Combo pack 4...,₹521,₹680,23% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1299,Yuvraj Food Product Sweets Desi Ghee soan papdi & kaju ...,₹225,₹340,33% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1300,Yuvraj Food Product Festival combo Mithai rasgulla & Gu...,₹320,₹380,15% off,3.3,(4),Grocery and Essentials,Dairy Products,Yuvraj
1301,Yuvraj Food Product Mini Gulab Jamun & Mini rasgulla (A...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1302,Yuvraj Food Product Chocolate Flavoured Soan papadi (pa...,₹205,₹300,31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1303,"Yuvraj Food Product Rasmalai , Mini Gulab Jamun & Kesar...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1304,Yuvraj Food Product Rasogolla sweets 1 kg tin pack Can,₹290,₹340,14% off,4.2,(6),Grocery and Essentials,Dairy Products,Yuvraj
1305,Yuvraj Food Product Angoori Petha sweets combo 1 kg x 4...,₹799,"₹1,280",37% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1306,LJLTraders Tapioca Dried (Unakka Kappa/Vaattu Kappa) Pr...,₹315,₹499,36% off,,,Grocery and Essentials,Dairy Products,LJLTraders
1307,"Yuvraj Food Product Rasgulla, rajbhog & gulab jamun swe...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1308,Yuvraj Food Product Kesar rasbhari & Kessar bati sweets...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1309,Yuvraj Food Product sweets coconut soan papdi 200 gm bo...,₹154,₹250,38% off,2.6,(5),Grocery and Essentials,Dairy Products,Yuvraj
1310,vijay dairy products Thabdi Peda Vacuum Pack,₹279,,,3,(2),Grocery and Essentials,Dairy Products,vijay
1311,vijay dairy products Combo of 250* 2 Vacuum Pack,₹599,,,,,Grocery and Essentials,Dairy Products,vijay
1312,Yuvraj Food Product Angoori Rasgulla & kesar Cham Cham ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1313,vijay dairy products KESAR KATLI Vacuum Pack,₹359,,,4.8,(4),Grocery and Essentials,Dairy Products,vijay
1314,Yuvraj Food Product Dal mooth snacks & soan papdi sweet...,₹199,₹340,41% off,4.5,(4),Grocery and Essentials,Dairy Products,Yuvraj
1315,"Yuvraj Food Product Kesar Cham Cham,Gulab Jamun & Rasbh...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1316,"Yuvraj Food Product kesar gandheri ,Cham Cham & Mini gu...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1317,Yuvraj Food Product Kesar Patty & Gulab jamun sweets co...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1318,vijay dairy products Surati Sada Peda Vacuum Pack,₹279,,,5,(1),Grocery and Essentials,Dairy Products,vijay
1319,vijay dairy products Akhrot Plaza Vacuum Pack,₹329,,,,,Grocery and Essentials,Dairy Products,vijay
1320,SO SWEET Stevia Leaf 25 Gram & 500 Tablet Combo 100% Na...,₹396,₹535,25% off,,,Grocery and Essentials,Dairy Products,SO
1321,Millet House Organic Siridhanya Millets Dosa Instant Mi...,₹199,₹299,33% off,,,Grocery and Essentials,Dairy Products,Millet
1322,Yuvraj Food Product Kesar Rasbhari sweets combo 1 kg x ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1323,"Yuvraj Food Product Rasmalai, Rajbhog & Angoori Petha s...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1324,vijay dairy products DUDHI HALWA & DRYFRUIT MIX SWEETS ...,₹669,,,,,Grocery and Essentials,Dairy Products,vijay
1325,vijay dairy products Vijay Dairy Premium Rasgulla 1kg T...,₹399,,,,,Grocery and Essentials,Dairy Products,vijay
1326,Vedcare Coconut (100% Pure) Milk Powder,₹486,₹798,39% off,4.2,(110),Grocery and Essentials,Dairy Products,Vedcare
1327,Yuvraj Food Product Angoori rasgulla sweets combo 1 kg ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1328,Yuvraj Food Product Gulab jamun bikaneri mithai combo 5...,₹210,₹300,30% off,4.2,(5),Grocery and Essentials,Dairy Products,Yuvraj
1329,Yuvraj Food Product Desi Ghee Soan papadi (patisa ) Fam...,₹199,₹250,20% off,4.1,(137),Grocery and Essentials,Dairy Products,Yuvraj
1330,Yuvraj Food Product Rasogolla & kesar rasbari sweets co...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1331,Yuvraj Food Product Chocolate flavour soan papdi ( 200 ...,₹260,₹435,40% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1332,Yuvraj Food Product Mini Gulab Jamun & Angoori Petha sw...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1333,Yuvraj Food Product Coconut Flavoured Soan papadi (pati...,₹195,₹300,35% off,3,(3),Grocery and Essentials,Dairy Products,Yuvraj
1334,vijay dairy products Vijay Dairy RAJWADI MILK CAKE 500 ...,₹529,,,,,Grocery and Essentials,Dairy Products,vijay
1335,Yuvraj Food Product Rasgulla sweets combo of 3 ( 500 gm...,₹399,₹480,16% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1336,Yuvraj Food Product Angoori Petha sweets combo 1 kg x 3...,₹729,"₹1,020",28% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1337,Yuvraj Food Product Rajbhog & Kesar gandheri sweets com...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1338,Yuvraj Food Product Rasogolla & kesar Patty sweets comb...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1339,"Yuvraj Food Product Kesar bati, Cham Cham & Mini Gulab ...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1340,vijay dairy products motichur laddu & kesar peda combo ...,₹409,,,,,Grocery and Essentials,Dairy Products,vijay
1341,LJLTraders Fresh Home Made Kerala Banana Chips / Upperi...,₹399,₹599,33% off,,,Grocery and Essentials,Dairy Products,LJLTraders
1342,vijay dairy products VIJAY DAIRY TIRANGA BARFI Vacuum P...,₹529,,,,,Grocery and Essentials,Dairy Products,vijay
1343,vijay dairy products PREMIUM mix sweets 250 G & KAJU KA...,₹579,,,,,Grocery and Essentials,Dairy Products,vijay
1344,Yuvraj Food Product kesar Rajbhog sweets combo 1 kg x 2...,₹495,₹680,27% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1345,"Yuvraj Food Product Rajbhog , Mini Gulab Jamun & Rasogo...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1346,vijay dairy products Vijay dairy BESAN (MUNER) LADU 250...,₹299,,,,,Grocery and Essentials,Dairy Products,vijay
1347,Yuvraj Food Product Rasgulla Combo Bangali sweets ( 500...,₹299,₹400,25% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1348,Yuvraj Food Product Fastival gift pack rasgulla 500 gm ...,₹249,₹340,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1349,"Yuvraj Food Product Mini Gulab Jamun , Kesar Rasbhari &...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1350,vijay dairy products dryfryit laduu & mohan thal combo ...,₹459,,,,,Grocery and Essentials,Dairy Products,vijay
1351,Yuvraj Food Product coconut flavour soan papdi ( 200 gm...,₹246,₹435,43% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1352,Yuvraj Food Product Kesar rasbari & Rajbhog sweets comb...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1353,Yuvraj Food Product Gulab jamun dessert sweets ( 500 gm...,₹310,₹350,11% off,3.8,(4),Grocery and Essentials,Dairy Products,Yuvraj
1354,vijay dairy products milk cake and surti peda combo of ...,₹479,,,,,Grocery and Essentials,Dairy Products,vijay
1355,Yuvraj Food Product Kesar Patty & Angoori petha sweets ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1356,Yuvraj Food Product white Cham Cham sweets combo 1 kg x...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1357,"Yuvraj Food Product Gulab Jamun , Cham Cham & Angoori r...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1358,Yuvraj Food Product Sweets combo pack Rasgulla & Gulab ...,₹299,₹360,16% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1359,vijay dairy products Dryfruits mix sweets Vacuum Pack,₹899,,,,,Grocery and Essentials,Dairy Products,vijay
1360,Gmore Cold Pressed - Edible - Virgin - Coconut Oil Coco...,₹235,₹280,16% off,4.4,(224),Grocery and Essentials,Dairy Products,Gmore
1361,The Thar Food Pure And Freeze Dried Camel Milk-Powder -...,₹799,"₹1,299",38% off,3.9,(114),Grocery and Essentials,Dairy Products,The
1362,vijay dairy products Pure Cow Ghee Ghee 200 g Plastic B...,₹329,,,4.8,(12),Grocery and Essentials,Dairy Products,vijay
1363,Yuvraj Food Product coconut flavour soan papdi ( 200 gm...,₹246,₹435,43% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1364,Yuvraj Food Product Kesar rasbari & Rajbhog sweets comb...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1365,Yuvraj Food Product Gulab jamun dessert sweets ( 500 gm...,₹310,₹350,11% off,3.8,(4),Grocery and Essentials,Dairy Products,Yuvraj
1366,Anveshan USDA Certified Organic Chia Seed for Weight Lo...,₹199,₹245,18% off,4.1,(280),Grocery and Essentials,Dairy Products,Anveshan
1367,MidBreak Pista Delight Sugar Free Biscuits | Your Healt...,₹250,₹270,7% off,4.4,(174),Grocery and Essentials,Dairy Products,MidBreak
1368,vijay dairy products milk cake and surti peda combo of ...,₹479,,,,,Grocery and Essentials,Dairy Products,vijay
1369,Yuvraj Food Product Kesar Patty & Angoori petha sweets ...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1370,SWAD PRODUCTS Dhaniya Powder 2.5Kg (500Gm x 5) Made in ...,₹979,"₹1,099",10% off,,,Grocery and Essentials,Dairy Products,SWAD
1371,Yuvraj Food Product white Cham Cham sweets combo 1 kg x...,₹499,₹680,26% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1372,"Yuvraj Food Product Gulab Jamun , Cham Cham & Angoori r...",₹699,"₹1,020",31% off,,,Grocery and Essentials,Dairy Products,Yuvraj
1373,Yuvraj Food Product Sweets combo pack Rasgulla & Gulab ...,₹299,₹360,16% off,,,Grocery and Essentials,Dairy Products,Yuvraj
